"_id","basisOfRecord","catalogNumber","class","collectionCode","continent","country","datasetID","dynamicProperties","family","genus","higherClassification","higherGeography","individualCount","infraspecificEpithet","institutionCode","kingdom","locality","modified","occurrenceID","occurrenceStatus","order","otherCatalogNumbers","phylum","recordedBy","scientificName","scientificNameAuthorship","specificEpithet","subgenus","typeStatus","year"
"7978326","Occurrence","20160444","Bivalvia","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1489761677000, ""gbifID"": ""1826250503"", ""barcode"": ""011259744"", ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Ostrea squamosa Gmelin, 1791"", ""associatedMediaCount"": 1}","Ostreidae","Ostrea","Animalia; Mollusca; Bivalvia; Ostreoida; Ostreidae","","1","","NHMUK","Animalia","","1612303636000","8f324992-0432-4378-8c26-eb8e883a040f","present","Ostreoida","NHMUK:ecatalogue:7978326","Mollusca","","Ostrea squamosa Gmelin, 1791","Gmelin, 1791","squamosa","","LECTOTYPE",""
"2462998","Occurrence","196852.W","","ZOO","Africa","Zimbabwe","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1345045035000, ""gbifID"": ""1056170375"", ""barcode"": ""011395793"", ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO20"", ""kindOfCollection"": ""wet & slide"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Veronicella laevis Blainville, 1817"", ""associatedMediaCount"": 1}","","Veronicella","","Africa; Zimbabwe","1","","NHMUK","","Selukwe dist., Southern Rhodesia","1612303558000","bc19147c-da16-4956-a026-0efd506c104e","present","","NHMUK:ecatalogue:2462998","","","Veronicella laevis Blainville, 1817","Blainville, 1817","laevis","","HOLOTYPE",""
"8091790","Occurrence","20201021","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1501157165000, ""gbifID"": ""1826341064"", ""barcode"": ""011479144"", ""subDepartment"": ""LS Mollusca"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": [""Natica canrena (Linnaeus, 1758)"", ""Euspira catena (Da Costa, 1778)""], ""associatedMediaCount"": 2}","","Natica","Mollusca","","2","","NHMUK","","","1612301847000","bf73baad-45fe-49dd-abba-1ca5ebd9f902","present","","NHMUK:ecatalogue:8091790","Mollusca","Mark Catesby","Natica canrena (Linnaeus, 1758)","(Linnaeus, 1758)","canrena","","",""
"9264434","Occurrence","20200974","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1610376933000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo pica Linnaeus, 1758""}","","Turbo","Animalia; Mollusca","","2","","NHMUK","Animalia","","1612302618000","b7291cd0-07fb-4736-8929-1a3dfea87b22","present","","NHMUK:ecatalogue:9264434","Mollusca","","Turbo pica Linnaeus, 1758","Linnaeus, 1758","pica","","",""
"9264450","Occurrence","20200990","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1610377287000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo sparverius Gmelin, 1791""}","","Turbo","","","1","","NHMUK","","","1612301847000","61a91d49-7e15-42c4-9066-848c9b27eab0","present","","NHMUK:ecatalogue:9264450","","","Turbo sparverius Gmelin, 1791","Gmelin, 1791","sparverius","","",""
"9266901","Occurrence","20201009","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611588646000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo sp.""}","","Turbo","","","1","","NHMUK","","","1612303636000","987c09e5-6f52-43fe-9c75-b8f978bf13bb","present","","NHMUK:ecatalogue:9266901","","","Turbo sp.","","sp.","","",""
"9266915","Occurrence","20201025","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611589600000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Natica didyma \u00a0(R\u00f6ding, 1798)""}","","Natica","Animalia; Mollusca","","1","","NHMUK","Animalia","","1612302343000","ee0942fe-0096-45dc-a869-09407a4e73fc","present","","NHMUK:ecatalogue:9266915","Mollusca","","Natica didyma  (Röding, 1798)","(Röding, 1798)","didyma","","",""
"9266914","Occurrence","20201024","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611589576000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Natica didyma \u00a0(R\u00f6ding, 1798)""}","","Natica","Animalia; Mollusca","","2","","NHMUK","Animalia","","1612302343000","4934793d-6973-42d6-a905-fcdfec3c42a7","present","","NHMUK:ecatalogue:9266914","Mollusca","","Natica didyma  (Röding, 1798)","(Röding, 1798)","didyma","","",""
"9266919","Occurrence","20201029","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611589700000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Fulgur carica (Gmelin, 1791)""}","","Fulgur","","","3","","NHMUK","","","1612302396000","3c7279d8-75f0-4c0d-a99f-7098f61bc77e","present","","NHMUK:ecatalogue:9266919","","","Fulgur carica (Gmelin, 1791)","(Gmelin, 1791)","carica","","",""
"9266946","Occurrence","20201055","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611592336000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turritella duplicata (Linnaeus,1758)""}","","Turritella","Mollusca","","4","","NHMUK","","","1612301846000","7933c492-d415-4080-ad62-dd86d9de606a","present","","NHMUK:ecatalogue:9266946","Mollusca","","Turritella duplicata (Linnaeus,1758)","(Linnaeus,1758)","duplicata","","",""
"9266957","Occurrence","20201065","Gastropoda","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611592621000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Gastropoda""}","","","Animalia; Mollusca; Gastropoda","","1","","NHMUK","Animalia","","1612297263000","26061a0b-6ee3-4099-bad3-c3372c693f3f","present","","NHMUK:ecatalogue:9266957","Mollusca","","Gastropoda","","","","",""
"9267025","Occurrence","20201105","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611670746000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Conus testudinarius Hwass, 1792""}","","Conus","Animalia; Mollusca","","1","","NHMUK","Animalia","","1612303638000","2ac7d74d-c0e2-4066-9514-ff7bc6390818","present","","NHMUK:ecatalogue:9267025","Mollusca","","Conus testudinarius Hwass, 1792","Hwass, 1792","testudinarius","","",""
"9267034","Occurrence","20201115","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611671798000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Natica canrena (Linnaeus, 1758)""}","","Natica","Mollusca","","1","","NHMUK","","","1612303638000","87998782-bb43-4c34-9753-79fae6d76edb","present","","NHMUK:ecatalogue:9267034","Mollusca","","Natica canrena (Linnaeus, 1758)","(Linnaeus, 1758)","canrena","","",""
"9267057","Occurrence","20201137","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611672636000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo marmoratus Linnaeus, 1758""}","","Turbo","Mollusca","","1","","NHMUK","","","1612303639000","620f8e94-1a21-437b-9ae4-7075710fe605","present","","NHMUK:ecatalogue:9267057","Mollusca","","Turbo marmoratus Linnaeus, 1758","Linnaeus, 1758","marmoratus","","",""
"9267126","Occurrence","20201149","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611745410000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Natica fulminea (Gmelin, 1791)""}","","Natica","Animalia; Mollusca","","1","","NHMUK","Animalia","","1612301846000","58e9a740-0163-4a2b-8592-86d6adff2edf","present","","NHMUK:ecatalogue:9267126","Mollusca","","Natica fulminea (Gmelin, 1791)","(Gmelin, 1791)","fulminea","","",""
"9267131","Occurrence","20201151","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611745565000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo petholatus Linnaeus, 1758""}","","Turbo","Mollusca","","1","","NHMUK","","","1612301846000","4285102a-8607-4189-bec9-f7f1a9c9bcab","present","","NHMUK:ecatalogue:9267131","Mollusca","","Turbo petholatus Linnaeus, 1758","Linnaeus, 1758","petholatus","","",""
"9267144","Occurrence","20201163","Bivalvia","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611746460000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Glycymeris sp""}","Glycymerididae","Glycymeris","Mollusca; Bivalvia; Arcida; Glycymerididae","","4","","NHMUK","","","1612303287000","1a4ba819-77fb-47fc-891e-149101f5428d","present","Arcida","NHMUK:ecatalogue:9267144","Mollusca","","Glycymeris sp","","sp","","",""
"9267348","Occurrence","20201276","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611760994000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Fulgur sp.""}","","Fulgur","Mollusca","","3","","NHMUK","","","1612288112000","50640254-cdf6-4a83-afdf-42c29cb649ce","present","","NHMUK:ecatalogue:9267348","Mollusca","","Fulgur sp.","","sp.","","","1951"
"9267380","Occurrence","20201306","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611762368000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Nerita textilis Gmelin, 1791""}","","Nerita","Mollusca","","4","","NHMUK","","","1612303635000","8216bd73-5ca7-45ec-8a17-fac927b510a7","present","","NHMUK:ecatalogue:9267380","Mollusca","","Nerita textilis Gmelin, 1791","Gmelin, 1791","textilis","","","1951"
"9267381","Occurrence","20201307","Gastropoda","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611762384000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Voluta ancilla Lightfoot, 1786""}","Volutidae","Voluta","Animalia; Mollusca; Gastropoda; Volutidae","","1","","NHMUK","Animalia","","1612303635000","d7b979ff-fc5d-4dd9-a6fc-75cc01304a3b","present","","NHMUK:ecatalogue:9267381","Mollusca","","Voluta ancilla Lightfoot, 1786","Lightfoot, 1786","ancilla","","","1951"
"9267395","Occurrence","20201319","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611763180000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbinella pyrum (Linnaeus, 1767)""}","","Turbinella","Mollusca","","1","","NHMUK","","","1612303635000","6eaa7241-3334-4bf5-b71e-fb5d45e7f026","present","","NHMUK:ecatalogue:9267395","Mollusca","","Turbinella pyrum (Linnaeus, 1767)","(Linnaeus, 1767)","pyrum","","","1951"
"9267139","Occurrence","20201158","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611745740000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Conus generalis Linnaeus, 1767""}","","Conus","Mollusca","","1","","NHMUK","","","1612303640000","e2c6bda7-0efe-4e97-91d7-051e8330a313","present","","NHMUK:ecatalogue:9267139","Mollusca","","Conus generalis Linnaeus, 1767","Linnaeus, 1767","generalis","","",""
"9267202","Occurrence","20201210","Gastropoda","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611748128000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Columna columna (O. F. M\u00fcller, 1774)""}","","Columna","Animalia; Mollusca; Gastropoda","","1","","NHMUK","Animalia","","1612303640000","878ba3e6-5520-4e95-b16f-a88890b90112","present","","NHMUK:ecatalogue:9267202","Mollusca","","Columna columna (O. F. Müller, 1774)","(O. F. Müller, 1774)","columna","","",""
"9267285","Occurrence","20201232","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611758711000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Ficus ventricosa (Sowerby, 1825)""}","","Ficus","","","1","","NHMUK","","","1612303641000","e6c419aa-d3f2-400d-9c51-2eec08220820","present","","NHMUK:ecatalogue:9267285","","","Ficus ventricosa (Sowerby, 1825)","(Sowerby, 1825)","ventricosa","","",""
"9267291","Occurrence","20201237","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611758791000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Conus catus Hwass, 1792""}","","Conus","Mollusca","","1","","NHMUK","","","1612303641000","cbecf085-b4b3-41a4-b4bf-dda17725913b","present","","NHMUK:ecatalogue:9267291","Mollusca","","Conus catus Hwass, 1792","Hwass, 1792","catus","","",""
"9267296","Occurrence","20201242","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611758868000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Conus janus Hwass, 1792""}","","Conus","Mollusca","","1","","NHMUK","","","1612303642000","f2053e19-ee5f-4096-ba8a-deb42511ee77","present","","NHMUK:ecatalogue:9267296","Mollusca","","Conus janus Hwass, 1792","Hwass, 1792","janus","","",""
"9267313","Occurrence","20201250","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611759755000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Drupa grossularia Roding, 1798""}","","Drupa","Mollusca","","2","","NHMUK","","","1612303642000","5167752c-811b-4778-961a-394527899136","present","","NHMUK:ecatalogue:9267313","Mollusca","","Drupa grossularia Roding, 1798","Roding, 1798","grossularia","","",""
"9267316","Occurrence","20201252","Gastropoda","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611759820000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Galeodes sp.""}","","Galeodes","Animalia; Mollusca; Gastropoda","","1","","NHMUK","Animalia","","1612303642000","3a71c9c4-9ac3-4723-8b81-267885c9ce7d","present","","NHMUK:ecatalogue:9267316","Mollusca","","Galeodes sp.","","sp.","","",""
"9267178","Occurrence","20201192","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611747546000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Cymatium cynocephalum (Lamarck, 1816)""}","","Cymatium","Mollusca","","2","","NHMUK","","","1612303644000","886c512f-6e68-4215-a399-b3289400c48e","present","","NHMUK:ecatalogue:9267178","Mollusca","","Cymatium cynocephalum (Lamarck, 1816)","(Lamarck, 1816)","cynocephalum","","",""
"9267333","Occurrence","20201264","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611760611000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Natica duplicata Say, 1822""}","","Natica","Mollusca","","2","","NHMUK","","","1612303645000","2a6e9a21-f828-4797-a28c-4f8168d15070","present","","NHMUK:ecatalogue:9267333","Mollusca","","Natica duplicata Say, 1822","Say, 1822","duplicata","","","1951"
"9267342","Occurrence","20201270","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611760912000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Natica fulminea (Gmelin, 1791)""}","","Natica","Animalia; Mollusca","","2","","NHMUK","Animalia","","1612303645000","35da409f-a919-4627-860b-f1369960f37a","present","","NHMUK:ecatalogue:9267342","Mollusca","","Natica fulminea (Gmelin, 1791)","(Gmelin, 1791)","fulminea","","","1951"
"9267386","Occurrence","20201312","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611762478000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Natica sp.""}","","Natica","Mollusca","","1","","NHMUK","","","1612303647000","9653f2ad-f212-4f45-a4ea-10d0a8e9f559","present","","NHMUK:ecatalogue:9267386","Mollusca","","Natica sp.","","sp.","","","1951"
"9267387","Occurrence","20201313","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611762492000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Natica sp.""}","","Natica","Mollusca","","1","","NHMUK","","","1612303647000","7a15708a-21c0-4074-9fa1-2696c7cf6f70","present","","NHMUK:ecatalogue:9267387","Mollusca","","Natica sp.","","sp.","","","1951"
"9267393","Occurrence","20201317","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611763148000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Conus stercusmuscarum Linnaeus, 1758""}","","Conus","Mollusca","","1","","NHMUK","","","1612303647000","22ae51a7-c565-4a3d-9599-0c60dd15f33b","present","","NHMUK:ecatalogue:9267393","Mollusca","","Conus stercusmuscarum Linnaeus, 1758","Linnaeus, 1758","stercusmuscarum","","","1951"
