"_id","basisOfRecord","catalogNumber","collectionCode","continent","coordinateUncertaintyInMeters","country","datasetID","decimalLatitude","decimalLongitude","dynamicProperties","fieldNumber","higherGeography","institutionCode","islandGroup","locality","modified","occurrenceID","occurrenceStatus","otherCatalogNumbers","scientificName","specificEpithet","stateProvince","typeStatus","verbatimLatitude","verbatimLongitude"
"82578","Occurrence","BM.60906","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863054000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha stone""}","","","NHMUK","","no locality","1608732374000","0ca9c63f-7639-42de-a8c8-e5686e44ced6","present","NHMUK:ecatalogue:82578","","","","","",""
"97398","Occurrence","BM.92454","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127865228000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. amethyst"", ""identificationDescription"": ""A large pebble of amethyst, faceted all over,with 2 deep grooves; very clear and flaw free; partly pale violet/nearly colourless; wt. including label = 79.224g.""}","18","Asia","NHMUK","","Fort St. David, Madras, India","1608734454000","9e46cc3e-68f4-4533-af74-076477675788","present","NHMUK:ecatalogue:97398","","","","","",""
"79888","Occurrence","BM.58506","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862685000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper"", ""identificationDescription"": ""Elongated broken waterworn pebble, broken and one end and supposed to resember 'A portrait of Chaucer'; 188 mm long""}","","","NHMUK","","","1608730449000","72d47d65-b37c-43c3-b38b-1351837914c1","present","NHMUK:ecatalogue:79888","","","","","",""
"82497","Occurrence","BM.60826","MIN","Europe","","Italy","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863043000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Amber""}","","Europe; Italy; Sicily; Catania","NHMUK","","","1608733859000","b8f74121-9ad5-46a4-92b4-c5c8034fdbd9","present","NHMUK:ecatalogue:82497","Amber","Amber","Sicily","","",""
"82517","Occurrence","BM.60846","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863046000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Petroleum amber""}","","","NHMUK","","Boswell, Scotland","1608732510000","df549ffc-c2c5-4d70-aad5-714c17c8155a","present","NHMUK:ecatalogue:82517","","","","","",""
"82760","Occurrence","BM.61043","MIN","Europe","10","Italy","05ff2255-c38a-40c9-b657-4ccb55ab2feb","46.289056","8.313561","{""created"": 1127863079000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Antigorite"", ""mine"": ""Antigorio Valle""}","","Europe; Italy; Piemonte; Verbano-Cusio-Ossola","NHMUK","","Antigorio Valle","1644855241000","2d41a0d6-1f56-4219-912a-295cff4ca994","present","NHMUK:ecatalogue:82760","Antigorite","Antigorite","Piemonte","","46 17 20.60 N","008 18 48.82 E"
"81577","Occurrence","BM.60000a","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862921000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Beryl"", ""identificationDescription"": ""Pale blue; portion of a crystal cut obliquely at base (not polished) and facetted all over; a deep polished groove across the summit; cloudy bands in the centre. 27.02 grams = 417.08 grains.""}","1131, Beryl 7","Asia","NHMUK","","Surat, Bombay pres., India","1637677938000","2dcd2cdb-a1cd-4320-8ead-566087ae9a31","present","NHMUK:ecatalogue:81577","Beryl","Beryl","","","",""
"82538","Occurrence","BM.60867","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863048000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz""}","","","NHMUK","","no locality","1608732320000","89ed3460-30ea-4423-9332-fa59c06cb63a","present","NHMUK:ecatalogue:82538","Quartz","Quartz","","","",""
"82541","Occurrence","BM.60869a","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863049000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz"", ""identificationDescription"": ""Clear rock crystal; double cabochon with a median rib; wt. 36.4888 gm.""}","170","","NHMUK","","no locality","1608732318000","3e2b9e66-6a57-4aad-a643-158c44c9fcca","present","NHMUK:ecatalogue:82541","Quartz","Quartz","","","",""
"79686","Occurrence","BM.58339bb","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862657000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz"", ""identificationDescription"": ""Clear rock crystal; faceted; flawless.  13.112 gm.""}","87","","NHMUK","","no locality","1636734728000","da91b4d3-86ec-4a18-b2e3-4d72ae7fb3c6","present","NHMUK:ecatalogue:79686","Quartz","Quartz","","","",""
"79697","Occurrence","BM.58339b","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862659000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz"", ""identificationDescription"": ""Rock crystal; clear; multi-faceted sphere; slightly flawed; wt. 91.2326 gm.""}","175","","NHMUK","","no locality","1608732321000","00b6fee4-9020-4572-a9e0-95a4d30f300e","present","NHMUK:ecatalogue:79697","Quartz","Quartz","","","",""
"79688","Occurrence","BM.58339dd","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862657000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz"", ""identificationDescription"": ""Clear rock crystal; faceted; very large table with curved edges; flawless.  7.597 gm.""}","89","","NHMUK","","no locality","1636734716000","7b11d1db-0927-4869-b8b8-d52646f8e6ad","present","NHMUK:ecatalogue:79688","Quartz","Quartz","","","",""
"234029","Occurrence","BM.60794","MIN","Europe","25.57901841","United Kingdom","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127890253000, ""subDepartment"": ""Petrology"", ""collectionKind"": ""Petrology"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Slaty coal""}","","Europe; United Kingdom; England; Leicestershire","NHMUK","","","1608726243000","87faacd6-ff57-4924-b68c-0eccc86d63a0","present","NHMUK:ecatalogue:234029","Slaty coal","","England","","",""
"82536","Occurrence","BM.60865","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863048000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. rock-crystal""}","","","NHMUK","","","1608731291000","4aed6712-5425-4e8e-ae64-f3fcd9262db6","present","NHMUK:ecatalogue:82536","","","","","",""
"80088","Occurrence","BM.58666","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862713000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","Locality ??","1608732204000","48fa1fc0-73f7-4a44-9ef2-a05bb45c25d9","present","NHMUK:ecatalogue:80088","","","","","",""
"82579","Occurrence","BM.60907","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863054000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha stone""}","","Asia","NHMUK","","[India]","1608734032000","806d189d-9ed5-4593-bbf6-742dc8d2f39f","present","NHMUK:ecatalogue:82579","","","","","",""
"79960","Occurrence","BM.58569","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862695000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. flint""}","","","NHMUK","","","1608731093000","53d71b1d-97ce-4983-87e6-dacc3bbaac0d","present","NHMUK:ecatalogue:79960","","","","","",""
"80039","Occurrence","BM.58641","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862706000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","Europe","NHMUK","","Kunnersdorf, Hainichen, Saxony","1608733981000","a206e338-9aa3-41e9-a4d2-82ba5658a8f0","present","NHMUK:ecatalogue:80039","","","","","",""
"80043","Occurrence","BM.58643c","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862707000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","Locality unknown or India?","1608732118000","41107e70-5f13-4523-a6c0-3153d487cfb8","present","NHMUK:ecatalogue:80043","","","","","",""
"80044","Occurrence","BM.58643d","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862707000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","Locality unknown or India?","1608732119000","998ead46-30ce-437c-9502-0c5f46f7350b","present","NHMUK:ecatalogue:80044","","","","","",""
"80045","Occurrence","BM.58643e","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862707000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. onyx""}","","","NHMUK","","Locality unknown or India?","1608732143000","a9f79049-a8b4-4ffa-8050-8f8321e6c7fc","present","NHMUK:ecatalogue:80045","","","","","",""
"80055","Occurrence","BM.58647d","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862709000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. chalcedony""}","","Europe","NHMUK","","Ballindean, Perthshire","1608733981000","b084afb7-0f73-45d5-9f56-530b450305ab","present","NHMUK:ecatalogue:80055","","","","","",""
"79793","Occurrence","BM.58418","MIN","Asia","144.781478","Sri Lanka","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862672000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. smoky quartz""}","","Asia; Sri Lanka","NHMUK","","","1628013977000","8709966f-7fec-4093-a50a-cf760fba3c16","present","NHMUK:ecatalogue:79793","","","","","",""
"82592","Occurrence","BM.60920","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863056000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732142000","0dece03c-8032-4cf6-aa5f-bd2cdd9a89fc","present","NHMUK:ecatalogue:82592","","","","","",""
"82576","Occurrence","BM.60904","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863054000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha stone""}","","","NHMUK","","no locality","1608732146000","12702772-a587-4588-919f-a150f8fd50b8","present","NHMUK:ecatalogue:82576","","","","","",""
"82549","Occurrence","BM.60877","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863050000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. rose quartz""}","","","NHMUK","","no locality","1608732087000","1d8478a5-a01b-4a37-9469-83a22c0f51c5","present","NHMUK:ecatalogue:82549","","","","","",""
"82589","Occurrence","BM.60917","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863055000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732201000","8c1e1381-9972-4097-a556-7972fe1e970c","present","NHMUK:ecatalogue:82589","","","","","",""
"82647","Occurrence","BM.60958","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863064000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. carnelian""}","","","NHMUK","","no locality","1608732122000","ded11431-821e-4f2b-8b4d-74ae303afc64","present","NHMUK:ecatalogue:82647","","","","","",""
"82671","Occurrence","BM.60969j","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863067000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732138000","88b8d5fc-92ed-4d42-810d-d08e31621864","present","NHMUK:ecatalogue:82671","","","","","",""
"82582","Occurrence","BM.60910","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863054000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. chalcedony""}","","","NHMUK","","no locality","1608732449000","6ca71ffa-a987-4be1-9c0f-b5cfe6404226","present","NHMUK:ecatalogue:82582","","","","","",""
"82707","Occurrence","BM.60993","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863072000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732204000","f9cf1eaa-836e-47e8-ad6b-2b7b6ad1d1e1","present","NHMUK:ecatalogue:82707","","","","","",""
"82662","Occurrence","BM.60969a","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863066000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732201000","946e262d-5b19-42b3-9110-ea2e449a57c8","present","NHMUK:ecatalogue:82662","","","","","",""
"82664","Occurrence","BM.60969c","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863066000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732203000","aec69fe8-19d0-4fe3-a299-ce6fed562658","present","NHMUK:ecatalogue:82664","","","","","",""
"82621","Occurrence","BM.60940a","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863060000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732206000","8c67620c-dc82-430e-a3ad-ed3f1fa95ee1","present","NHMUK:ecatalogue:82621","","","","","",""
"82626","Occurrence","BM.60940g","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863061000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate jasper""}","","","NHMUK","","no locality","1608733078000","9cfa5006-0d1e-4b9e-bc48-eec5be4f9432","present","NHMUK:ecatalogue:82626","","","","","",""
"82586","Occurrence","BM.60914","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863055000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate jasper""}","","","NHMUK","","no locality","1608732207000","565a6802-8abe-4ae0-95f3-ef7632796fe5","present","NHMUK:ecatalogue:82586","","","","","",""
"82669","Occurrence","BM.60969h","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863067000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate jasper""}","","","NHMUK","","no locality","1608732208000","3c786e0e-0a65-4950-ade6-9eaf796aedf7","present","NHMUK:ecatalogue:82669","","","","","",""
"82666","Occurrence","BM.60969e","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863066000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate jasper""}","","","NHMUK","","no locality","1608732208000","2ece2f6b-f942-4877-97a0-516c4a26b505","present","NHMUK:ecatalogue:82666","","","","","",""
"82574","Occurrence","BM.60902","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863053000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate jasper""}","","","NHMUK","","no locality","1608732371000","58ee55a8-c18e-46a8-9cad-180b18395801","present","NHMUK:ecatalogue:82574","","","","","",""
"82613","Occurrence","BM.60933","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863059000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate jasper""}","","","NHMUK","","no locality","1608732371000","54f34e07-02ca-4ae1-a792-4c93299b85de","present","NHMUK:ecatalogue:82613","","","","","",""
"80012","Occurrence","BM.58619","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862702000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. plasma"", ""identificationDescription"": ""an engraved altorelievo. 30 x 24 x 3; 4.798 g; Head with two birds and a snake. Engraved with a no. \""2.\"".""}","","","NHMUK","","no locality","1608732368000","1f7676ef-09df-4acb-b1f3-caa9b0b51078","present","NHMUK:ecatalogue:80012","","","","","",""
"82590","Occurrence","BM.60918","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863056000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732409000","56cfecc7-9bd6-4963-bde8-6977a782c6f7","present","NHMUK:ecatalogue:82590","","","","","",""
"82698","Occurrence","BM.60984","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863071000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. moss agate""}","","","NHMUK","","no locality","1608732147000","b8230ecf-e011-42d0-bc66-012c2d27b029","present","NHMUK:ecatalogue:82698","","","","","",""
"82648","Occurrence","BM.60959","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863064000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. carnelian"", ""identificationDescription"": ""A ring inlaid with gold bands, emeralds and diamonds; wt. of ring = 5.291g.""}","Carn.1","","NHMUK","","no locality","1608733090000","30da4c69-70eb-43fd-9d37-f9cd61abd352","present","NHMUK:ecatalogue:82648","","","","","",""
"82654","Occurrence","BM.60962","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863065000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha stone""}","","","NHMUK","","unknown","1623074475000","38552025-73fd-4e86-8003-30cfcf1f0490","present","NHMUK:ecatalogue:82654","","","","","",""
"82658","Occurrence","BM.60966","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863065000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. amethyst""}","","","NHMUK","","unknown","1623074475000","4bb6a8fc-00e1-4b02-b11e-66e5b85938d9","present","NHMUK:ecatalogue:82658","","","","","",""
"82496","Occurrence","BM.60825","MIN","Europe","","Italy","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863043000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Amber"", ""identificationDescription"": ""Deep brown roughly circular weighing 249.5 grams.""}","","Europe; Italy; Sicily; Catania","NHMUK","","","1608733859000","7ad3b70e-c4c7-4b8e-8cb3-438786dfb335","present","NHMUK:ecatalogue:82496","Amber","Amber","Sicily","","",""
"81898","Occurrence","BM.60274","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862963000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Lazurite""}","","Asia","NHMUK","","(prob. Badakshan dist., Afghanistan), Persia","1608734020000","26a527d3-1f79-44cc-b93e-4e51af139195","present","NHMUK:ecatalogue:81898","Lazurite","Lazurite","","","",""
"82495","Occurrence","BM.60824","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863043000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Amber"", ""identificationDescription"": ""Deep reddish-brown, massive.""}","","","NHMUK","","Danneberg, Elba","1608732518000","60b8ec00-2bf0-4e27-a05d-0fa80468e9f6","present","NHMUK:ecatalogue:82495","Amber","Amber","","","",""
"82504","Occurrence","BM.60833","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863044000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Amber"", ""identificationDescription"": ""Amber in lignite.""}","","","NHMUK","","Shores of the Baltic","1608732514000","302150b7-ec7e-48c9-87ef-956f75d5c26c","present","NHMUK:ecatalogue:82504","Amber","Amber","","","",""
"82537","Occurrence","BM.60866","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863048000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz""}","","Asia","NHMUK","","Trichinpoly, India","1608734032000","42e38d83-b319-4c3d-8cd8-1e41084732f7","present","NHMUK:ecatalogue:82537","Quartz","Quartz","","","",""
"81283","Occurrence","BM.59753","MIN","North America","","Mexico","05ff2255-c38a-40c9-b657-4ccb55ab2feb","23.0000","-102.0000","{""created"": 1127862883000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Jadeite"", ""identificationDescription"": ""Jadeite 4. two specimens, one is leek-green, mottled, carved image 5-1/2 x 2-1/2 cm. sg-3.28; wt. including ticket = 45.37g""}","J.4","North America; Mexico; San Luis Potosí; Villa de Ramos","NHMUK","","","1608729949000","39685269-04d5-42a1-b416-40904ff8d6c1","present","NHMUK:ecatalogue:81283","Jadeite","Jadeite","San Luis Potosí","","23 00 00 N","102 00 00 W"
"79995","Occurrence","BM.58604a","MIN","South America","1643.197334","Brazil","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862700000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz (chlorite)""}","","South America; Brazil","NHMUK","","","1643647903000","7288274d-16de-4720-8f83-34ba81326392","present","NHMUK:ecatalogue:79995","","","","","",""
"79749","Occurrence","BM.58385","MIN","South America","1643.197334","Brazil","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862666000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz (rutile)""}","","South America; Brazil","NHMUK","","","1643647873000","86540432-960a-4a2e-af3f-8a4bd5295b76","present","NHMUK:ecatalogue:79749","","","","","",""
"79718","Occurrence","BM.58354","MIN","Africa","433.8553437","Madagascar","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862662000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz (calcite)""}","","Africa; Madagascar","NHMUK","","","1643822245000","f4e4b43c-372a-43da-b0c3-ce383b7bd8c5","present","NHMUK:ecatalogue:79718","","","","","",""
"79700","Occurrence","BM.58339e","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862659000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz"", ""identificationDescription"": ""Rock crystal; clear; faceted; containing faint parallel bands.  0.368 gm.""}","98","","NHMUK","","no locality","1608732319000","304a91ff-af0e-4ca9-b15c-b4b19c6ac96f","present","NHMUK:ecatalogue:79700","Quartz","Quartz","","","",""
