"_id","basisOfRecord","catalogNumber","class","collectionCode","continent","coordinateUncertaintyInMeters","country","datasetID","dynamicProperties","family","fieldNumber","genus","higherClassification","higherGeography","identifiedBy","institutionCode","modified","occurrenceID","occurrenceStatus","order","otherCatalogNumbers","phylum","recordNumber","recordedBy","scientificName","scientificNameAuthorship","specificEpithet","stateProvince","year"
"4708590","Occurrence","BM000815561","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906162000, ""gbifID"": ""1057595915"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Fatsia japonica (Thunb.) Decne. & Planch."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Araliaceae","s.n.","Fatsia","Apiales; Araliaceae","Asia; Japan","P.-A. Hinz","NHMUK","1646850465000","95882aea-daa8-41a0-b3ca-2c6ec6485c79","present","Apiales","NHMUK:ecatalogue:4708590","","s.n.","Engelbert Kaempfer","Fatsia japonica (Thunb.) Decne. & Planch.","(Thunb.) Decne. & Planch.","japonica","","1691 - 1692"
"4708419","Occurrence","BM000815390","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906142000, ""gbifID"": ""1057555909"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Wisteria Nutt."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Fabaceae","s.n.","Wisteria","Fabales; Fabaceae; Papilionoideae","Asia; Japan","P-A Hinz","NHMUK","1646673567000","64069f50-c931-47cd-809a-dcbae90a0448","present","Fabales","NHMUK:ecatalogue:4708419","","s.n.","Engelbert Kaempfer","Wisteria Nutt.","Nutt.","","","1691 - 1692"
"4708502","Occurrence","BM000815473","Liliopsida","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906151000, ""gbifID"": ""1056217473"", ""gbifIssue"": [""RECORDED_DATE_INVALID"", ""TAXON_MATCH_HIGHERRANK""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Iridaceae Juss."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Iridaceae","s.n.","","Magnoliophyta; Liliopsida; Asparagales; Iridaceae","Asia; Japan","P.-A. Hinz","NHMUK","1646664763000","a00dca14-97c6-4d0f-a40d-46ae35dec63c","present","Asparagales","NHMUK:ecatalogue:4708502","Magnoliophyta","s.n.","Engelbert Kaempfer","Iridaceae Juss.","Juss.","","","1691 - 1692"
"4708725","Occurrence","BM000815698","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906177000, ""gbifID"": ""1055533230"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Rubus commersonii Poir."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 1}","Rosaceae","s.n.","Rubus","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645206502000","387fd704-159a-45b1-845c-03d76f0dc4c1","present","Rosales","NHMUK:ecatalogue:4708725","","s.n.","Engelbert Kaempfer","Rubus commersonii Poir.","Poir.","commersonii","","1691 - 1692"
"4708744","Occurrence","BM000815717","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906179000, ""gbifID"": ""1055311133"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Chaenomeles japonica (Thunb.) Lindl. ex Spach"", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 1}","Rosaceae","s.n.","Chaenomeles","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645205111000","3e1aa760-1c7f-4345-84a3-2155fc7e52ca","present","Rosales","NHMUK:ecatalogue:4708744","","s.n.","Engelbert Kaempfer","Chaenomeles japonica (Thunb.) Lindl. ex Spach","(Thunb.) Lindl. ex Spach","japonica","","1691 - 1692"
"4708516","Occurrence","BM000815487","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906153000, ""gbifID"": ""1055886797"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Spiraea cantoniensis Lour."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Rosaceae","s.n.","Spiraea","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645207220000","62b947fb-88a9-410e-9eba-ae00efb73026","present","Rosales","NHMUK:ecatalogue:4708516","","s.n.","Engelbert Kaempfer","Spiraea cantoniensis Lour.","Lour.","cantoniensis","","1691 - 1692"
"4708493","Occurrence","BM000815464","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906150000, ""gbifID"": ""1056118632"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Potentilla L."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Rosaceae","s.n.","Potentilla","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645205470000","40033061-8ef6-4375-8903-990e84b74980","present","Rosales","NHMUK:ecatalogue:4708493","","s.n.","Engelbert Kaempfer","Potentilla L.","L.","","","1691 - 1692"
"4708450","Occurrence","BM000815421","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906146000, ""gbifID"": ""1055467190"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Kerria japonica (L.) DC."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Rosaceae","s.n.","Kerria","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645205298000","4ed514e5-92e0-402e-a59a-9c01e4bf2f99","present","Rosales","NHMUK:ecatalogue:4708450","","s.n.","Engelbert Kaempfer","Kerria japonica (L.) DC.","(L.) DC.","japonica","","1691 - 1692"
"4708676","Occurrence","BM000815647","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906171000, ""gbifID"": ""1055744637"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Amelanchier asiatica (Siebold & Zucc.) Endl."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 1}","Rosaceae","s.n.","Amelanchier","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645205077000","59c24d96-dcf2-48b5-a1f3-36b84071a372","present","Rosales","NHMUK:ecatalogue:4708676","","s.n.","Engelbert Kaempfer","Amelanchier asiatica (Siebold & Zucc.) Endl.","(Siebold & Zucc.) Endl.","asiatica","","1691 - 1692"
"4708624","Occurrence","BM000815595","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906166000, ""gbifID"": ""1056686949"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Spiraea prunifolia Siebold & Zucc."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Rosaceae","s.n.","Spiraea","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645207260000","5a9038de-4180-43ae-b121-1293b0cb34d2","present","Rosales","NHMUK:ecatalogue:4708624","","s.n.","Engelbert Kaempfer","Spiraea prunifolia Siebold & Zucc.","Siebold & Zucc.","prunifolia","","1691 - 1692"
"4708743","Occurrence","BM000815716","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906178000, ""gbifID"": ""1056202634"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Amelanchier asiatica (Siebold & Zucc.) Endl."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 1}","Rosaceae","s.n.","Amelanchier","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645205078000","5b2b231f-892b-4931-aa36-5f2e7f3995ac","present","Rosales","NHMUK:ecatalogue:4708743","","s.n.","Engelbert Kaempfer","Amelanchier asiatica (Siebold & Zucc.) Endl.","(Siebold & Zucc.) Endl.","asiatica","","1691 - 1692"
"4708613","Occurrence","BM000815584","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906164000, ""gbifID"": ""1055375396"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Spiraea prunifolia Siebold & Zucc."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Rosaceae","s.n.","Spiraea","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645207259000","f6151083-500a-4f35-8d70-48fc3d574763","present","Rosales","NHMUK:ecatalogue:4708613","","s.n.","Engelbert Kaempfer","Spiraea prunifolia Siebold & Zucc.","Siebold & Zucc.","prunifolia","","1691 - 1692"
"4708556","Occurrence","BM000815527","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906157000, ""gbifID"": ""1057387377"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Amelanchier asiatica (Siebold & Zucc.) Endl."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Rosaceae","s.n.","Amelanchier","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645205078000","a0f265d8-4cc4-4cba-8b0e-21596903b426","present","Rosales","NHMUK:ecatalogue:4708556","","s.n.","Engelbert Kaempfer","Amelanchier asiatica (Siebold & Zucc.) Endl.","(Siebold & Zucc.) Endl.","asiatica","","1691 - 1692"
"4708541","Occurrence","BM000815512","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906155000, ""gbifID"": ""1056172573"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Amelanchier asiatica (Siebold & Zucc.) Endl."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Rosaceae","s.n.","Amelanchier","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645205077000","9776229a-1df8-461b-8eed-b398534d2585","present","Rosales","NHMUK:ecatalogue:4708541","","s.n.","Engelbert Kaempfer","Amelanchier asiatica (Siebold & Zucc.) Endl.","(Siebold & Zucc.) Endl.","asiatica","","1691 - 1692"
"4708453","Occurrence","BM000815424","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906146000, ""gbifID"": ""1056126913"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Chaenomeles speciosa (Sweet) Nakai"", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Rosaceae","s.n.","Chaenomeles","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645205111000","236f5a5b-1d0b-41fc-9112-afc9d21eeb9e","present","Rosales","NHMUK:ecatalogue:4708453","","s.n.","Engelbert Kaempfer","Chaenomeles speciosa (Sweet) Nakai","(Sweet) Nakai","speciosa","","1691 - 1692"
"4708681","Occurrence","BM000815652","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906172000, ""gbifID"": ""1055759424"", ""gbifIssue"": [""RECORDED_DATE_INVALID"", ""TAXON_MATCH_HIGHERRANK""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Rosaceae Juss."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 1}","Rosaceae","s.n.","","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645211660000","fdc8894d-70bd-483a-9181-d1d311dcc122","present","Rosales","NHMUK:ecatalogue:4708681","","s.n.","Engelbert Kaempfer","Rosaceae Juss.","Juss.","","","1691 - 1692"
"4708657","Occurrence","BM000815628","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906169000, ""gbifID"": ""1057434238"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Spiraea cantoniensis Lour."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 1}","Rosaceae","s.n.","Spiraea","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645211658000","7d330dc7-3545-4dfe-9087-3f4ea2b92d82","present","Rosales","NHMUK:ecatalogue:4708657","","s.n.","Engelbert Kaempfer","Spiraea cantoniensis Lour.","Lour.","cantoniensis","","1691 - 1692"
"4708637","Occurrence","BM000815608","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906167000, ""gbifID"": ""1056324151"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Kerria japonica (L.) DC."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 1}","Rosaceae","s.n.","Kerria","Rosales; Rosaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645205297000","bedc374c-44ad-4fad-8499-9e7174cb7edd","present","Rosales","NHMUK:ecatalogue:4708637","","s.n.","Engelbert Kaempfer","Kerria japonica (L.) DC.","(L.) DC.","japonica","","1691 - 1692"
"4708463","Occurrence","BM000815434","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906147000, ""gbifID"": ""1055420235"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Ficus erecta var. sieboldii (Miq.) King"", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Moraceae","s.n.","Ficus","Rosales; Moraceae","Asia; Japan","P.-A. Hinz","NHMUK","1645814892000","fa95f438-d005-4b7a-a7e1-7caa2d4094bd","present","Rosales","NHMUK:ecatalogue:4708463","","s.n.","Engelbert Kaempfer","Ficus erecta var. sieboldii (Miq.) King","(Miq.) King","erecta","","1691 - 1692"
"4708522","Occurrence","BM000815493","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906153000, ""gbifID"": ""1055907089"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Aucuba japonica Thunb."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Aucubaceae","s.n.","Aucuba","Garryales; Aucubaceae","Asia; Japan","P.-A. Hinz","NHMUK","1645465498000","0120927d-3fae-4c66-8e06-cad0e923b53f","present","Garryales","NHMUK:ecatalogue:4708522","","s.n.","Engelbert Kaempfer","Aucuba japonica Thunb.","Thunb.","japonica","","1691 - 1692"
"4708594","Occurrence","BM000815565","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906162000, ""gbifID"": ""1057590629"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Castanopsis cuspidata (Thunb.) Schottky"", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Fagaceae","s.n.","Castanopsis","Fagales; Fagaceae","Asia; Japan","P.-A. Hinz","NHMUK","1646152178000","bc25b658-3c4a-48ef-bd9d-c6521ec96481","present","Fagales","NHMUK:ecatalogue:4708594","","s.n.","Engelbert Kaempfer","Castanopsis cuspidata (Thunb.) Schottky","(Thunb.) Schottky","cuspidata","","1691 - 1692"
"4708488","Occurrence","BM000815459","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906150000, ""gbifID"": ""1055576119"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Quercus gilva Blume"", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Fagaceae","s.n.","Quercus","Fagales; Fagaceae","Asia; Japan","P.-A. Hinz","NHMUK","1646152358000","fcebd5c8-5108-4d06-a251-bff16c207776","present","Fagales","NHMUK:ecatalogue:4708488","","s.n.","Engelbert Kaempfer","Quercus gilva Blume","Blume","gilva","","1691 - 1692"
"4708717","Occurrence","BM000815690","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906176000, ""gbifID"": ""1056376182"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Quercus dentata Thunb."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 1}","Fagaceae","s.n.","Quercus","Fagales; Fagaceae","Asia; Japan","P.-A. Hinz","NHMUK","1646152332000","69ca490e-3967-4167-9919-31bb97eb5121","present","Fagales","NHMUK:ecatalogue:4708717","","s.n.","Engelbert Kaempfer","Quercus dentata Thunb.","Thunb.","dentata","","1691 - 1692"
"4708688","Occurrence","BM000815659","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906172000, ""gbifID"": ""1056179063"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Euonymus alatus (Thunb.) Siebold & Zucc."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 1}","Celastraceae","s.n.","Euonymus","Celastrales; Celastraceae","Asia; Japan","P.-A. Hinz","NHMUK","1646219676000","7ca3a971-6d45-482a-ad4e-e646a1f50d47","present","Celastrales","NHMUK:ecatalogue:4708688","","s.n.","Engelbert Kaempfer","Euonymus alatus (Thunb.) Siebold & Zucc.","(Thunb.) Siebold & Zucc.","alatus","","1691 - 1692"
"4708476","Occurrence","BM000815447","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906148000, ""gbifID"": ""1057604257"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Euonymus alatus (Thunb.) Siebold & Zucc."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Celastraceae","s.n.","Euonymus","Celastrales; Celastraceae","Asia; Japan","P.-A. Hinz","NHMUK","1646219676000","5b77b762-511a-4a77-8e45-90bb6d67bee7","present","Celastrales","NHMUK:ecatalogue:4708476","","s.n.","Engelbert Kaempfer","Euonymus alatus (Thunb.) Siebold & Zucc.","(Thunb.) Siebold & Zucc.","alatus","","1691 - 1692"
"4708577","Occurrence","BM000815548","","BOT","Asia","344.4563734","Japan","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1190906160000, ""gbifID"": ""1055563347"", ""gbifIssue"": [""RECORDED_DATE_INVALID""], ""subDepartment"": ""Historical Collections - AFP"", ""collectionKind"": ""Sheet"", ""determinationNames"": ""Quercus serrata Thunb."", ""determinationFiledAs"": ""Yes"", ""project"": ""GPI Georeferencing"", ""associatedMediaCount"": 2}","Fagaceae","s.n.","Quercus","Fagales; Fagaceae","Asia; Japan","P.-A. Hinz","NHMUK","1646152483000","1d9f9012-502a-44b2-be70-6e3ab37a980d","present","Fagales","NHMUK:ecatalogue:4708577","","s.n.","Engelbert Kaempfer","Quercus serrata Thunb.","Thunb.","serrata","","1691 - 1692"
